link,name,old_price,price
https://www.amazon.com/Lenovo-ThinkPad-Carbon-20XW00EQUS-Ultrabook/dp/B09JL3KDMZ/ref=sr_1_748?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-748,"Lenovo ThinkPad X1 Carbon Gen 9 20XW00EQUS 14"" Ultrabook - WUXGA - 1920 x 1200 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 256 GB SSD - Black Paint ","$1,869.00","1,467."
https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B2ZLK99D/ref=sr_1_749?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-749,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12800H Dodeca-core (12 Core) 2.40 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray ",nan,"1,999."
https://www.amazon.com/HP-14-Laptop-Processor-Super-Fast/dp/B0BFG18W4R/ref=sr_1_750?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-750,"2022 HP 14"" FHD IPS Laptop, Windows 11, Ryzen 3 Processor Up to 3.35GHz, 4GB Ram, 128GB SSD, Super-Fast WiFi,HDMI, Dale Silver (Renewed) (Dale Silver) ",$209.99,199.
https://www.amazon.com/HP-Dual-Core-Processor-Bluetooth-Antivirus/dp/B094V6RFV3/ref=sr_1_751?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-751,"2021 HP 15.6"" HD WLED Laptop, Intel Pentium Gold 6405U Dual-Core Processor, 4GB RAM, 128GB SSD, HDMI, Webcam, Intel UHD Graphics 605, Bluetooth, Wi-Fi, Windows 10 S, Red, with SKYPC Antivirus Bundle ",nan,348.
https://www.amazon.com/HP-EliteBook-i5-10310U-1C8N3UT-ABA/dp/B08NRVJ6D2/ref=sr_1_752?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-752,"HP EliteBook 840 G7 14"" Notebook, Intel Core i5-10310U, 16GB DDR4 RAM, 512GB SSD, Windows 10 Pro (1C8N3UT#ABA) ",nan,"1,368."
https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B7B74R7F/ref=sr_1_753?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-753,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-12500H Dodeca-core (12 Core) 2.50 GHz - 16 GB Total RAM - 256 GB SSD - Titan Gray ","$1,699.99","1,545."
https://www.amazon.com/Dell-XPS-8940-Special-Desktop/dp/B09L8MY33V/ref=sr_1_754?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-754,"Dell Latitude 3000 3120 11.6"" Touchscreen Notebook - HD - 1366 x 768 - Intel Celeron N5100 Quad-core (4 Core) 2.80 GHz - 4 GB Total RAM - 128 GB SSD ",nan,451.
https://www.amazon.com/Lenovo-IdeaPad-A6-9229e-Platinum-14-14-99/dp/B081219LKB/ref=sr_1_755?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-755,"Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platinum , Grey, 14-14.99 inches ",nan,219.
https://www.amazon.com/HP-14-Flagship-Laptop-Processor/dp/B09Z1WWRHB/ref=sr_1_756?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-756,"Newest HP 14"" Flagship Laptop, Windows 11 OS, Intel Pentium Processor Up to 2.60 GHz, 4GB RAM, 128GB SSD, Webcam, Natural Silver (Renewed) ",nan,204.
https://www.amazon.com/Lenovo-Convertible-Touchscreen-Chromebook-Processor/dp/B09RVHLSFW/ref=sr_1_757?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-757,"Lenovo 2-in-1 Convertible 11.6” Touchscreen Chromebook, Intel Celeron N Processor Up to 2.70GHz, 4GB Memory, 32GB Storage, Chrome OS, Pale Gold (Renewed) ",$169.99,139.
https://www.amazon.com/MSI-WE76-Workstation-i9-11980HK-Fingerprint/dp/B095BYB1M5/ref=sr_1_758?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-758,MSI WE76 11UM FHD Mobile Workstation Intel Core i9-11980HK Quadro RTX A5000 32GB RAM 1TB NVME SSD WIN10 Pro TPM2.0 Fingerprint 3 Year onsite Warranty ,"$3,999.00","3,713."
https://www.amazon.com/ASUS-ExpertBook-Enterprise-Grade-Conference-B5402CBA-XVE75/dp/B0BCD34693/ref=sr_1_759?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-759,"ASUS ExpertBook B5 Thin & Light Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402CBA-XVE75 ","$1,699.99","1,521."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfbXRmX2Jyb3dzZToyMDAwOTc5NTE0Mjg1OTg6OjA6Og&url=%2FLenovo-Slim-7i-Windows-Display%2Fdp%2FB0B95SV7YF%2Fref%3Dsr_1_760_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-760-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo Slim 7i - 2022 - Slim & Light Weight Laptop - Windows 11 Home - 16"" Display - 16GB Memory - 1TB Storage - Intel i7 12th Gen - Storm Grey ","$1,479.99","1,199."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfbXRmX2Jyb3dzZToyMDAwNzE1MjczODQ4OTg6OjA6Og&url=%2FLenovo-IdeaPad-Computer-i3-14-0-Display%2Fdp%2FB09YWPDCP6%2Fref%3Dsr_1_761_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-761-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad 1i - 2022 - Browse Laptop - Ultra-Fast Multi-Tasking - Windows 11 Home - 14"" HD Display - 4GB Memory - 128GB Storage - Intel Core i3 12th Gen - Cloud Grey ",$449.99,329.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfbXRmX2Jyb3dzZToyMDAwNjcxOTMxMjMxOTg6OjA6Og&url=%2FHP-Microsoft-Included-Windows-Student%2Fdp%2FB0B512DM4H%2Fref%3Dsr_1_762_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-762-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1%26smid%3DA9D6J376CGTLK,"2022 Newest HP Laptop with Microsoft Office Included 1-Year, 15.6"" HD Screen, AMD Athlon 3050U 16GB RAM 1TB SSD HDMI Port Webcam Gold White Windows 11 | College Student Bundle, ROKC HDMI Cable ",nan,549.
https://www.amazon.com/Acer-A515-45-R8AH-Quad-Core-Processor-Backlit/dp/B09HL46MLL/ref=sr_1_763?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-763,"Acer Aspire 5 A515-45-R8AH Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 3 5300U Quad-Core Mobile Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | FP Reader | Backlit KB | Windows 11 Home in S Mode ",$499.99,456.
https://www.amazon.com/Dell-Precision-3561-Mobile-Workstation/dp/B09BYWLBQ7/ref=sr_1_764?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-764,"Dell Precision 3000 3561 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Titan Gray ",nan,"2,157."
https://www.amazon.com/ASUS-VivoBook-Graphics-Fingerprint-S1703QA-AS51/dp/B0B9RXMHZZ/ref=sr_1_765?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-765,"ASUS VivoBook 17X Laptop, 17.3â€ FHD Display, AMD Ryzen 5 5600H CPU, AMD Radeon Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, S1703QA-AS51 ",nan,699.
https://www.amazon.com/Lenovo-11CR001YUS-M90q-W10p-256gb/dp/B08WJJJ5KR/ref=sr_1_766?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-766,Lenovo 11CR001YUS M90q W10p I5 8gb 256gb 3yr ,"$1,019.00",745.
https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-i3-10110U-Windows/dp/B099SVRLKG/ref=sr_1_767?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-767,"2021 Lenovo IdeaPad 315.6"" Touchscreen Laptop Intel Core i3-10110U 8GB RAM 256GB SSD Windows 10 in S Mode Blue ",nan,463.
https://www.amazon.com/Dell-Latitude-5000-5420-Notebook/dp/B08XVPFB88/ref=sr_1_768?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-768,"Dell Latitude 5000 5420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) - 16 GB RAM - 256 GB SSD - Titan Gray Dull ","$1,605.25","1,404."
https://www.amazon.com/Acer-Chromebook-R753TN-C9QE-Touchscreen-Convertible/dp/B09KMGDFQN/ref=sr_1_769?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-769,"Acer Chromebook Spin 511 R753TN-C9QE 11.6"" Touchscreen Convertible 2 in 1 Chromebook - HD - 1366 x 768 - Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz - 4 GB RAM - 32 GB Flash Memory ",nan,459.
https://www.amazon.com/MSI-Creator-Z16-A11UET-254-Touchscreen/dp/B09FSXLWHJ/ref=sr_1_770?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-770,"MSI Creator Z16 16"" QHD+ 120hz 100% DCI-P3 Premium Professional Laptop Intel Core i9-11900H RTX3060 32GB DDR4 2TB NVMe SSD TB4 Win10Pro - Lunar Gray (A11UET-254) ","$2,999.00","2,662."
https://www.amazon.com/MSI-GS76-Stealth-Gaming-Laptop/dp/B095BFHVXQ/ref=sr_1_771?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-771,"MSI GS76 Stealth Gaming Laptop: 17.3"" 300Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3080, 32GB, 1TB SSD, Thunderbolt 4, WiFi 6, Win10, Black (11UH-029) ",nan,"3,067."
https://www.amazon.com/HP-14inch-Lightweight-Chromebook-Intel-Processor/dp/B07VTHHS6H/ref=sr_1_772?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-772,"HP Newest 14inch Lightweight Chromebook-Intel Celeron N3350 Up to 2.4GHz Processor, 4GB LPDDR4 Memory, 32GB SSD, Intel HD Graphics, WiFi, B&O Play Audio, Chrome OS (Renewed) ",nan,129.
https://www.amazon.com/Vivobook-i5-12500H-NumberPad-Thunderbolt-TP3402ZA-DB51T/dp/B0B6G6M82R/ref=sr_1_773?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-773,"Vivobook S 14 Flip 14” FHD Touch Display, Intel Core i5-12500H CPU, 8GB DDR4 RAM, 512GB SSD, NumberPad, Thunderbolt 4, Windows 11 Home, Quiet Blue, TP3402ZA-DB51T ",nan,799.
https://www.amazon.com/Lenovo-Flex5-14-0-4700U-512GB/dp/B088P3ZC3J/ref=sr_1_774?qid=1668792499&rnid=13896617011&s=computers-intl-ship&sr=1-774,"Lenovo IdeaPad Flex 5 14ARE05 14&amp;quot; Full HD Touchscreen 2-in-1 Notebook Computer, AMD Ryzen 7 4700U 2.0GHz, 8GB RAM, 512GB SSD, Windows 10 Home, Graphite Gray ",nan,669.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfYnRmX2Jyb3dzZToyMDAwNzE1NTg4NzQxOTg6OjA6Og&url=%2FLenovo-Display-Storage-Graphics-Graphite%2Fdp%2FB09YWM1CM1%2Fref%3Dsr_1_775_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-775-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 512GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey ",$799.99,649.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfYnRmX2Jyb3dzZToyMDAwOTExMjU0MzAyOTg6OjA6Og&url=%2FAcer-Chromebook-Octa-Core-Processor-CB514-2H-K7GF%2Fdp%2FB09SKSHWSD%2Fref%3Dsr_1_776_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-776-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Chromebook 514 Laptop | 14"" FHD Display | MediaTek Kompanio 828 Octa-Core Processor | 8GB RAM | 64GB eMMC | Wi-Fi 6 | Backlit KB | Chrome OS | Up to 15 Hours Battery Life | CB514-2H-K7GF ",nan,409.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDM4ODIxMTQ3NDMzOTI2OjE2Njg3OTI0OTk6c3BfYnRmX2Jyb3dzZToyMDAwOTM3MzU4OTIxOTg6OjA6Og&url=%2FAcer-i7-1260P-Graphics-Bluetooth-SF314-512-73YZ%2Fdp%2FB09YSYVV2R%2Fref%3Dsr_1_777_sspa%3Fqid%3D1668792499%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-777-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Swift 3 Intel Evo Thin&Light Laptop | 14"" QHD 100% sRGB | Intel Core i7-1260P | Intel Iris Xe Graphics | 16GB LPDDR4X | 1TB SSD | Killer Wi-Fi 6E AX1675|Bluetooth| Windows 11 Home |SF314-512-73YZ ",nan,"1,099."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfYXRmX2Jyb3dzZToyMDAwOTc5NTE0Mjg1OTg6OjA6Og&url=%2FLenovo-Slim-7i-Windows-Display%2Fdp%2FB0B95SV7YF%2Fref%3Dsr_1_769_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-769-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo Slim 7i - 2022 - Slim & Light Weight Laptop - Windows 11 Home - 16"" Display - 16GB Memory - 1TB Storage - Intel i7 12th Gen - Storm Grey ","$1,479.99","1,199."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfYXRmX2Jyb3dzZToyMDAwODY0OTk3MzE2OTg6OjA6Og&url=%2FLenovo-IdeaPad-Essential-Computer-i5-15-6%2Fdp%2FB09RNC69K8%2Fref%3Dsr_1_770_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-770-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro ",$649.99,529.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfYXRmX2Jyb3dzZToyMDAwODY0ODIyODIwOTg6OjA6Og&url=%2FAcer-A515-56-32DK-Display-i3-1115G4-Processor%2Fdp%2FB09R5VYRVN%2Fref%3Dsr_1_771_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-771-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode. ",$379.99,289.
https://www.amazon.com/ASUS-ZenBook-OLED-Laptop-2-8K/dp/B0B9J5JQFW/ref=sr_1_772?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-772,"ASUS ZenBook 14X OLED Laptop, 14” 2.8K 16:10 Touch Display, Intel Core i7-1260P CPU, NVIDIA GeForce RTX 2050, 16GB RAM, 1TB SSD, Windows 11 Home, Pine Grey, UX5400ZF-PB76T ",nan,"1,499."
https://www.amazon.com/Dell-Inspiron-Touchscreen-Control-Windows/dp/B094VM8WLH/ref=sr_1_773?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-773,Dell Inspiron 15.6 FHD Touchscreen for Hands-on Control Laptop | AMD Ryzen 5 3450U | 8GB RAM | 256GB SSD | Windows 10 Home S Mode | Black ,nan,568.
https://www.amazon.com/Dell-Precision-3571-Mobile-Workstation/dp/B0B79YTX3B/ref=sr_1_774?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-774,"Dell Precision 3000 3571 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray ",nan,"1,967."
https://www.amazon.com/LG-UltraPC-Lightweight-Anti-Glare-Processor/dp/B0BKH6JZJN/ref=sr_1_775?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-775,"LG UltraPC 16U70Q Thin and Lightweight Laptop, 16” (1920 x 1200) Anti-Glare IPS Display, Ryzen 7 Processor, 16GB Memory – 512GB Solid State Drive, WiFi 6, Windows 11, Gray ",nan,999.
https://www.amazon.com/Dell-Inspiron-Memory-Graphics-Windows/dp/B08FP114QH/ref=sr_1_776?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-776,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black ",nan,nan
https://www.amazon.com/Razer-Blade-Base-Gaming-Laptop/dp/B08D1H19G9/ref=sr_1_777?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-777,"Razer Blade 15 Base Gaming Laptop 2020: Intel Core i7-10750H 6-Core, NVIDIA GeForce RTX 2070 Max-Q,15.6"" 4K OLED,16GB RAM,512GB SSD, CNC Aluminum,Chroma RGB,Thunderbolt 3,Creator Ready, Mercury White ","$2,299.99","2,041."
https://www.amazon.com/HP-Pro-c645-Chromebook-Quad-core/dp/B094RDX7NP/ref=sr_1_778?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-778,HP Pro Chromebook Enterprise 14-Inch Laptop c645 - AMD Ryzen 7 3700C Quad-Core - 16 GB RAM - 128 GB SSD - Pike Silver Aluminum - Chrome OS - AMD Radeon Graphics ,nan,"1,087."
https://www.amazon.com/MSI-Pulse-GL76-Gaming-Laptop/dp/B09RB9YMN6/ref=sr_1_779?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-779,"MSI Pulse GL76 17.3"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3060 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UEK-052 ","$1,649.00","1,449."
https://www.amazon.com/Acer-Chromebook-Octa-Core-Processor-CB314-2H-K3YM/dp/B09HR5FYMQ/ref=sr_1_780?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-780,"Acer Chromebook 314 | MediaTek MT8183C Octa-Core Processor | 14"" HD Display | Mali-G72 MP3 Graphics | 4GB LPDDR4X | 32GB eMMC | Wi-Fi 5 | Chrome OS | CB314-2H-K3YM ",nan,279.
https://www.amazon.com/Lenovo-ThinkPad-Extreme-20Y50011US-Notebook/dp/B09C9VJP89/ref=sr_1_781?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-781,"Lenovo ThinkPad X1 Extreme Gen 4 20Y50011US 16"" Notebook - WQUXGA - 3840 x 2400 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Black Weave ","$2,563.00","2,230."
https://www.amazon.com/THINKPAD-I5-1135G7-2-40GHZ-1920X1080-Non-Touch/dp/B08YFKCGMD/ref=sr_1_782?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-782,"THINKPAD E15 G2, Intel CORE I5-1135G7 (2.40GHZ, 8MB), 15.6 1920X1080 Non-Touch, ",nan,778.
https://www.amazon.com/ASUS-Chromebook-Processor-Transparent-CX1101CMA-DB44/dp/B09TLH9VST/ref=sr_1_783?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-783,"ASUS Chromebook CX1, 11.6"" HD NanoEdge Display, Intel Celeron N4020 Processor, 64GB eMMC, 4GB RAM,Military Grade Standard  Chrome OS, Transparent Silver, CX1101CMA-DB44 ",nan,292.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfbXRmX2Jyb3dzZToyMDAwODY0OTk3MzE1OTg6OjA6Og&url=%2FLenovo-2-1-Chromebook-Computer%2Fdp%2FB09RNCN3YV%2Fref%3Dsr_1_784_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-784-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad Flex 5i - 2022 - Chromebook 2-in-1 Laptop - Chrome OS - 13.3"" FHD Touch Display - 8GB Memory - 128GB Storage - Intel Core i3 11th Gen - Abyss Blue ",$429.99,299.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfbXRmX2Jyb3dzZToyMDAwNzE1MjczODQ4OTg6OjA6Og&url=%2FLenovo-IdeaPad-Computer-i3-14-0-Display%2Fdp%2FB09YWPDCP6%2Fref%3Dsr_1_785_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-785-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad 1i - 2022 - Browse Laptop - Ultra-Fast Multi-Tasking - Windows 11 Home - 14"" HD Display - 4GB Memory - 128GB Storage - Intel Core i3 12th Gen - Cloud Grey ",$449.99,329.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMzUyNjYyODkwODQ4MTA4OjE2Njg3OTI1MDE6c3BfbXRmX2Jyb3dzZToyMDAwNjcxOTMxMjMxOTg6OjA6Og&url=%2FHP-Microsoft-Included-Windows-Student%2Fdp%2FB0B512DM4H%2Fref%3Dsr_1_786_sspa%3Fqid%3D1668792500%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-786-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1%26smid%3DA9D6J376CGTLK,"2022 Newest HP Laptop with Microsoft Office Included 1-Year, 15.6"" HD Screen, AMD Athlon 3050U 16GB RAM 1TB SSD HDMI Port Webcam Gold White Windows 11 | College Student Bundle, ROKC HDMI Cable ",nan,549.
https://www.amazon.com/Acer-Touchscreen-Convertible-Chromebook-Processor/dp/B084JJNRR1/ref=sr_1_787?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-787,"Acer 11.6inch IPS Touchscreen Convertible 2-in-1 Chromebook, Intel Celeron N3350 Processor Up to 2.4 GHz, 4GB LPDDR4 Memory, 32GB SSD, Chrome OS-(Renewed) ",$159.99,149.
https://www.amazon.com/Dell-Inspiron-5000-Laptop-Computer/dp/B079K6HCQJ/ref=sr_1_788?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-788,"Dell Inspiron 15 5000 Laptop Computer: Core i7-8550U, 128GB SSD + 1TB HDD, 8GB RAM, 15.6-inch Full HD Display, Backlit Keyboard, Windows 10 ",nan,"1,288."
https://www.amazon.com/Acer-15-Laptop-Processor-Ultra-Fast/dp/B0BL898D5X/ref=sr_1_789?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-789,"2022 Acer 15"" FHD IPS Laptop, Window 11, Intel Celeron Processor Up to 2.75GHz, 4GB Ram, 128GB SSD, Intel 4K Graphics, Ultra-Fast WiFi Speed, HDMI(Renewed) (Dale Silver) ",nan,209.
https://www.amazon.com/Zephyrus-Intel-Core-i7-10875H-16GB/dp/B086X5GF3G/ref=sr_1_790?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-790,"ASUS ROG Zephyrus S15 Gaming Laptop, 15.6” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2070 SUPER, Intel Core i7-10875H, 16GB DDR4, 1TB SSD, Per-Key RGB Keyboard, Thunderbolt 3, Win10 Pro, GX502LWS-XS76 ",nan,"1,999."
https://www.amazon.com/Latitude-7420-11-1135-256GB-14IN/dp/B08V98K2BW/ref=sr_1_791?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-791,Latitude 7420 2-in-1 I5 11-1135 G7 8GB 256GB SSD 14IN W10 WLS TCH ,nan,"1,788."
https://www.amazon.com/MSI-Modern-14-Professional-Laptop/dp/B09BXPTG7Z/ref=sr_1_792?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-792,"MSI Modern 14 Ultra Thin and Light Professional Laptop: 14"" FHD 1080p, Intel Core i5-10210U, UMA, 8GB, 512GB SSD, Win10, Carbon Gray (A10M-1052) ",nan,730.
https://www.amazon.com/Lenovo-ThinkPad-Gen2-20X70076US-Notebook/dp/B09JGTMH5C/ref=sr_1_793?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-793,"Lenovo ThinkPad L15 Gen2 20X70076US 15.6"" Notebook - HD - 1366 x 768 - AMD Ryzen 5 PRO 5650U Hexa-core (6 Core) 2.30 GHz - 8 GB RAM - 256 GB SSD - Black ",nan,706.
https://www.amazon.com/Lenovo-20U90030US-Carb-Gen8-16gb/dp/B08BX589BX/ref=sr_1_794?qid=1668792500&rnid=13896617011&s=computers-intl-ship&sr=1-794,Lenovo 20U90030US Tp X1 Carb Gen8 I7/1.8 14 16gb 512g W10p ,nan,"2,023."
